gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500450,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:42 PM EST),period,start,1,0,1
0022500450,4,PT12M00.00S,1,1610612748,MIA,1642276,Ware,K. Ware,0,0,0,,0,,,0,h,Jump Ball Ware vs. Jokic: Tip to Murray,Jump Ball,,1,0,2
0022500450,7,PT11M38.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,37,245,25,Missed,1,,,0,v,MISS Jokic 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022500450,8,PT11M36.00S,1,0,,1610612743,,,0,0,0,,0,,,0,v,Nuggets Rebound,Rebound,Unknown,0,0,4
0022500450,10,PT11M33.00S,1,1610612743,DEN,1631212,Watson,P. Watson,-10,8,1,Missed,1,,,0,v,MISS Watson 1' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,5
0022500450,10,PT11M33.00S,1,1610612748,MIA,1630558,Mitchell,D. Mitchell,0,0,0,,0,,,0,h,Mitchell BLOCK (1 BLK),,,1,2,6
0022500450,12,PT11M30.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Adebayo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0022500450,13,PT11M24.00S,1,1610612748,MIA,1626181,Powell,N. Powell,0,0,0,,0,,,0,h,Powell Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,8
0022500450,13,PT11M24.00S,1,1610612743,DEN,1642461,Jones,S. Jones,0,0,0,,0,,,0,v,S. Jones STEAL (1 STL),,,1,0,9
0022500450,15,PT11M20.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-178,171,25,Missed,1,,,0,v,MISS Murray 25' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,10
0022500450,16,PT11M14.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,v,Murray REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,11
0022500450,75,PT11M13.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,v,Murray Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,12
0022500450,75,PT11M13.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins STEAL (1 STL),,,1,0,13
0022500450,17,PT11M05.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,39,99,11,Made,1,2,0,2,h,Adebayo 11' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,14
0022500450,18,PT10M52.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Adebayo S.FOUL (P1.T1) (D.Scott),Foul,Shooting,1,0,15
0022500450,20,PT10M52.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,2,1,3,v,Jokic Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,16
0022500450,21,PT10M52.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,2,2,4,v,Jokic Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,17
0022500450,22,PT10M33.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,-210,151,26,Missed,1,,,0,h,MISS Wiggins 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,18
0022500450,23,PT10M30.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,v,Murray REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,19
0022500450,24,PT10M22.00S,1,1610612743,DEN,203501,Hardaway Jr.,T. Hardaway Jr.,40,164,17,Missed,1,,,0,v,MISS Hardaway Jr. 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,20
0022500450,25,PT10M18.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Adebayo REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,21
0022500450,26,PT10M12.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,5,112,11,Missed,1,,,0,h,MISS Adebayo 11' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,22
0022500450,27,PT10M08.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,v,Jokic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
0022500450,28,PT10M03.00S,1,1610612743,DEN,1631212,Watson,P. Watson,0,0,0,,0,,,0,v,Watson Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,24
0022500450,28,PT10M03.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins STEAL (2 STL),,,1,0,25
0022500450,30,PT09M59.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,1,7,1,Made,1,4,2,6,h,Wiggins 1' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,1,2,26
0022500450,31,PT09M44.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-72,110,13,Made,1,4,4,8,v,Murray 13' Step Back Jump Shot (2 PTS) (Jokic 1 AST),Made Shot,Step Back Jump shot,1,2,27
0022500450,33,PT09M32.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,12,44,5,Made,1,6,4,10,h,Adebayo 5' Driving Hook Shot (4 PTS),Made Shot,Driving Hook Shot,1,2,28
0022500450,34,PT09M18.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins S.FOUL (P1.T2) (J.Goble),Foul,Shooting,1,0,29
0022500450,36,PT09M18.00S,1,1610612743,DEN,1631212,Watson,P. Watson,0,0,0,,0,,,0,v,MISS Watson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,30
0022500450,37,PT09M18.00S,1,0,,1610612743,,,0,0,0,,0,,,0,v,Nuggets Rebound,Rebound,Normal Rebound,1,0,31
0022500450,38,PT09M18.00S,1,1610612743,DEN,1631212,Watson,P. Watson,0,0,0,,0,6,5,11,v,Watson Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,32
0022500450,39,PT09M15.00S,1,1610612748,MIA,1626181,Powell,N. Powell,184,194,27,Made,1,9,5,14,h,Powell 27' 3PT Jump Shot (3 PTS) (Mitchell 1 AST),Made Shot,Jump Shot,1,3,33
0022500450,41,PT09M02.00S,1,1610612743,DEN,203501,Hardaway Jr.,T. Hardaway Jr.,40,3,4,Made,1,9,7,16,v,Hardaway Jr. 4' Driving Layup (2 PTS) (Jokic 2 AST),Made Shot,Driving Layup Shot,1,2,34
0022500450,43,PT09M02.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins S.FOUL (P2.T3) (D.Scott),Foul,Shooting,1,0,35
0022500450,45,PT09M02.00S,1,1610612743,DEN,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,9,8,17,v,Hardaway Jr. Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,36
0022500450,46,PT08M49.00S,1,1610612748,MIA,1626181,Powell,N. Powell,-180,117,21,Made,1,11,8,19,h,Powell 21' Pullup Jump Shot (5 PTS) (Mitchell 2 AST),Made Shot,Pullup Jump shot,1,2,37
0022500450,48,PT08M36.00S,1,1610612743,DEN,1627750,Murray,J. Murray,22,8,2,Missed,1,,,0,v,MISS Murray 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,38
0022500450,49,PT08M34.00S,1,1610612748,MIA,1642276,Ware,K. Ware,0,0,0,,0,,,0,h,Ware REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,39
0022500450,50,PT08M30.00S,1,1610612748,MIA,1630558,Mitchell,D. Mitchell,-18,8,2,Missed,1,,,0,h,MISS Mitchell 2' Running Layup,Missed Shot,Running Layup Shot,1,2,40
0022500450,51,PT08M23.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,,0,,,0,h,Adebayo REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,41
0022500450,52,PT08M23.00S,1,1610612748,MIA,1628389,Adebayo,B. Adebayo,0,0,0,Missed,1,,,0,h,MISS Adebayo Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,42
