TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1611661329,2026,10,Jacy Sheldon,Jacy,jacy-sheldon,0,G,5-10,140,"AUG 23, 2000",25.0,2,Ohio State,1642292,Traded from WAS on 04/11/26,0
1611661329,2026,10,Elizabeth Williams,Elizabeth,elizabeth-williams,1,C-F,6-3,200,"JUN 23, 1993",33.0,11,Duke,204322,Signed on 02/02/23,0
1611661329,2026,10,Skylar Diggins,Skylar,skylar-diggins,4,G,5-9,140,"AUG 02, 1990",36.0,11,Notre Dame,203400,Signed on 04/11/26,0
1611661329,2026,10,DiJonai Carrington,DiJonai,dijonai-carrington,7,G-F,5-11,175,"JAN 08, 1998",28.0,5,Baylor,1630096,Signed on 04/12/26,0
1611661329,2026,10,Natasha Cloud,Natasha,natasha-cloud,9,G,5-10,160,"FEB 22, 1992",34.0,10,St. Joseph's (PA),204333,Signed on 05/04/26,0
1611661329,2026,10,Kamilla Cardoso,Kamilla,kamilla-cardoso,10,C,6-7,215,"APR 30, 2001",25.0,2,South Carolina,1642289,#3 Pick in 2024 Draft,0
1611661329,2026,10,Gabriela Jaquez,Gabriela,gabriela-jaquez,11,G,6-0,,"NOV 19, 2003",22.0,R,UCLA,1643447,#5 Pick in 2026 Draft,0
1611661329,2026,10,Sydney Taylor,Sydney,sydney-taylor,12,G,5-9,,"JUN 21, 2001",25.0,R,Louisville,1642321,Signed on 04/13/26,0
1611661329,2026,10,Maddy Westbeld,Maddy,maddy-westbeld,21,F,6-3,,"FEB 10, 2002",24.0,1,Notre Dame,1642818,#16 Pick in 2025 Draft,1
1611661329,2026,10,Courtney Vandersloot,Courtney,courtney-vandersloot,22,G,5-8,137,"FEB 08, 1989",37.0,15,Gonzaga,202664,Signed on 02/02/25,0
1611661329,2026,10,Rachel Banham,Rachel,rachel-banham,24,G,5-10,181,"JUL 15, 1993",33.0,10,Minnesota,1627671,Traded from CON on 07/17/24,0
1611661329,2026,10,Azura Stevens,Azura,azura-stevens,30,F-C,6-6,180,"FEB 01, 1996",30.0,8,Connecticut,1628922,Signed on 04/11/26,0
1611661329,2026,10,Aicha Coulibaly,Aicha,aicha-coulibaly,35,G,6-0,,"OCT 18, 2001",24.0,R,Texas A&M,1642786,#22 Pick in 2025 Draft,0
