gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
1022600021,2,PT10M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:33 PM EST),period,start,1,0,1
1022600021,4,PT10M00.00S,1,1611661323,CON,1642290,Edwards,A. Edwards,0,0,0,,0,,,0,h,Jump Ball Edwards vs. Smith: Tip to Gray,Jump Ball,,1,0,2
1022600021,7,PT09M45.00S,1,1611661319,LVA,1628932,Wilson,A. Wilson,-127,29,13,Made,1,0,2,2,v,Wilson 13' Jump Shot (2 PTS) (Young 1 AST),Made Shot,Jump Shot,1,2,3
1022600021,9,PT09M22.00S,1,1611661323,CON,1643429,Kneepkens,G. Kneepkens,23,2,2,Missed,1,,,0,h,MISS Kneepkens 2' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,4
1022600021,10,PT09M20.00S,1,1611661323,CON,1629568,Burke,K. Burke,0,0,0,,0,,,0,h,Burke REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,5
1022600021,11,PT09M20.00S,1,1611661323,CON,1629568,Burke,K. Burke,0,-6,1,Made,1,2,2,4,h,Burke 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,6
1022600021,12,PT09M04.00S,1,1611661319,LVA,1629498,Young,J. Young,-17,58,6,Made,1,2,4,6,v,Young 6' Driving Floating Jump Shot (2 PTS) (Gray 1 AST),Made Shot,Driving Floating Jump Shot,1,2,7
1022600021,14,PT08M46.00S,1,1611661319,LVA,1629498,Young,J. Young,0,0,0,,0,,,0,v,Young P.FOUL (P1.T1),Foul,Personal,1,0,8
1022600021,16,PT08M32.00S,1,1611661323,CON,1641649,Miller,D. Miller,-54,244,25,Missed,1,,,0,h,MISS Miller 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,9
1022600021,16,PT08M32.00S,1,1611661319,LVA,1628932,Wilson,A. Wilson,0,0,0,,0,,,0,v,Wilson BLOCK (1 BLK),,,1,3,10
