TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1611661313,2026,10,Satou Sabally,Satou,satou-sabally,0,F,6-4,175,"APR 25, 1998",28.0,6,Oregon,1630149,Signed on 04/17/26,0
1611661313,2026,10,Marine Fauthoux,Marine,marine-fauthoux,4,G,5-9,,"JAN 23, 2001",25.0,R,                                   ,1630469,#29 Pick in 2021 Draft,0
1611661313,2026,10,Rebekah Gardner,Rebekah,rebekah-gardner,7,G,6-1,130,"JUL 09, 1990",36.0,3,UCLA,203822,Traded from CHI on 03/14/24,0
1611661313,2026,10,Rebecca Allen,Rebecca,rebecca-allen,9,F-G,6-2,162,"NOV 06, 1992",33.0,10,Melbourne,204296,Signed on 04/13/26,0
1611661313,2026,10,Leonie Fiebich,Leonie,leonie-fiebich,13,F,6-4,,"JAN 10, 2000",26.0,2,                                   ,1630142,Traded from CHI on 02/11/23,0
1611661313,2026,10,Raquel Carrera,Raquel,raquel-carrera,14,C,6-3,,"OCT 31, 2001",24.0,R,Valencia BC,1630384,Traded from ATL on 06/08/22,0
1611661313,2026,10,Pauline Astier,Pauline,pauline-astier,18,G,5-11,,"FEB 15, 2002",24.0,R,,1631136,Signed on 04/13/26,0
1611661313,2026,10,Sabrina Ionescu,Sabrina,sabrina-ionescu,20,G,5-11,165,"DEC 06, 1997",28.0,6,Oregon,1629477,#1 Pick in 2020 Draft,0
1611661313,2026,10,Han Xu,Xu,xu-han,21,C,6-11,203,"OCT 31, 1999",26.0,3,                                   ,1629566,#14 Pick in 2019 Draft,0
1611661313,2026,10,Marine Johannes,Marine,marine-johannes,23,G,5-10,134,"JAN 21, 1995",31.0,4,                                   ,1629546,Signed on 03/20/19,0
1611661313,2026,10,Anneli Maley,Anneli,anneli-maley,24,F,6-1,,"SEP 01, 1998",27.0,1,                                   ,1630993,Signed on 05/23/26,1
1611661313,2026,10,Breanna Stewart,Breanna,breanna-stewart,30,F,6-4,170,"AUG 27, 1994",31.0,9,Connecticut,1627668,Signed on 02/08/23,0
1611661313,2026,10,Jonquel Jones,Jonquel,jonquel-jones,35,C,6-6,215,"JAN 05, 1994",32.0,9,George Washington,1627673,Traded from CON on 01/15/23,0
