TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1611661324,2026,10,Elena Buenavida,Elena,elena-buenavida,,G,5-9,,"MAR 08, 2004",22.0,R,,1643825,Signed on 08/11/26,1
1611661324,2026,10,Natasha Howard,Natasha,natasha-howard,1,F,6-2,171,"SEP 02, 1991",34.0,12,Florida State,203827,Signed on 04/12/26,0
1611661324,2026,10,Liatu King,Liatu,liatu-king,2,F,5-11,178,"FEB 10, 2002",24.0,1,Notre Dame,1642820,Signed on 04/16/26,1
1611661324,2026,10,Maya Caldwell,Maya,maya-caldwell,3,G,5-11,159,"DEC 15, 1998",27.0,4,Georgia,1630471,Traded from PDX on 05/06/26,0
1611661324,2026,10,Olivia Miles,Olivia,olivia-miles,5,G,5-10,168,"JAN 29, 2003",23.0,R,TCU,1643426,#2 Pick in 2026 Draft,0
1611661324,2026,10,Anastasiia Olairi Kosu,Anastasiia Olairi,anastasiia-olairi-kosu,7,F,6-1,200,"APR 21, 2005",21.0,1,,1642797,#15 Pick in 2025 Draft,0
1611661324,2026,10,Antonia Delaere,Antonia,antonia-delaere,8,G,5-11,155,"AUG 01, 1994",32.0,R,,1643489,Signed on 04/12/26,0
1611661324,2026,10,Courtney Williams,Courtney,courtney-williams,10,G,5-8,147,"MAY 11, 1994",32.0,10,South Florida,1627675,Signed on 02/01/24,0
1611661324,2026,10,Eliska Joklova,Eliska,eliska-joklova,11,G,6-0,162,"OCT 01, 2001",24.0,R,,1643490,Signed on 04/12/26,0
1611661324,2026,10,Nia Coffey,Nia,nia-coffey,12,F,6-1,177,"JUN 11, 1995",31.0,9,Northwestern,1628269,Signed on 04/12/26,0
1611661324,2026,10,Dorka Juhasz,Dorka,dorka-juhasz,14,F,6-5,190,"DEC 18, 1999",26.0,2,Connecticut,1641657,#16 Pick in 2023 Draft,0
1611661324,2026,10,Kayla McBride,Kayla,kayla-mcbride,21,G,5-11,179,"JUN 25, 1992",34.0,12,Notre Dame,203825,Signed on 02/01/21,0
1611661324,2026,10,Napheesa Collier,Napheesa,napheesa-collier,24,F,6-1,182,"SEP 23, 1996",29.0,7,Connecticut,1629483,#6 Pick in 2019 Draft,0
1611661324,2026,10,Chloe Bibby,Chloe,chloe-bibby,55,F,6-2,191,"JUN 15, 1998",28.0,1,Maryland,1631064,Signed on 08/01/26,0
