gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
1022600189,2,PT10M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:03 PM EST),period,start,1,0,1
1022600189,4,PT10M00.00S,1,1611661324,MIN,203827,Howard,N. Howard,0,0,0,,0,,,0,h,Jump Ball Howard vs. Williams: Tip to Barker,Jump Ball,,1,0,2
1022600189,7,PT09M40.00S,1,1611661327,PDX,1629524,Carleton,B. Carleton,28,8,3,Missed,1,,,0,v,MISS Carleton 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,3
1022600189,7,PT09M40.00S,1,1611661324,MIN,203827,Howard,N. Howard,0,0,0,,0,,,0,h,Howard BLOCK (1 BLK),,,1,2,4
1022600189,9,PT09M39.00S,1,1611661324,MIN,203827,Howard,N. Howard,0,0,0,,0,,,0,h,Howard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
1022600189,10,PT09M28.00S,1,1611661324,MIN,203827,Howard,N. Howard,-13,2,1,Made,1,2,0,2,h,Howard 1' Cutting Layup Shot (2 PTS) (Miles 1 AST),Made Shot,Cutting Layup Shot,1,2,6
1022600189,12,PT09M07.00S,1,1611661327,PDX,1643436,Williams,S. Williams,32,8,3,Made,1,2,2,4,v,Williams 3' Layup (2 PTS) (Engstler 1 AST),Made Shot,Layup Shot,1,2,7
1022600189,14,PT08M47.00S,1,1611661324,MIN,203827,Howard,N. Howard,26,7,3,Made,1,4,2,6,h,Howard 3' Reverse Layup (4 PTS) (Miles 2 AST),Made Shot,Reverse Layup Shot,1,2,8
1022600189,16,PT08M31.00S,1,1611661327,PDX,1642304,Leite,C. Leite,-13,15,2,Made,1,4,4,8,v,Leite 2' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,9
1022600189,17,PT08M10.00S,1,1611661324,MIN,1643426,Miles,O. Miles,-18,21,3,Missed,1,,,0,h,MISS Miles 3' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,2,10
1022600189,18,PT08M09.00S,1,1611661327,PDX,1642782,Barker,S. Barker,0,0,0,,0,,,0,v,Barker REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
1022600189,19,PT08M03.00S,1,1611661327,PDX,1631083,Engstler,E. Engstler,0,0,0,,0,,,0,v,Engstler Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,12
1022600189,20,PT07M44.00S,1,1611661324,MIN,1628269,Coffey,N. Coffey,229,31,0,Missed,1,,,0,h,MISS Coffey 3PT Jump Shot,Missed Shot,Jump Shot,1,3,13
1022600189,21,PT07M43.00S,1,0,,1611661324,,,0,0,0,,0,,,0,h,LYNX Rebound,Rebound,Unknown,1,0,14
1022600189,22,PT07M43.00S,1,1611661327,PDX,1643436,Williams,S. Williams,0,0,0,,0,,,0,v,Williams L.B.FOUL (P1.T1),Foul,Loose Ball,1,0,15
1022600189,24,PT07M37.00S,1,1611661324,MIN,1643426,Miles,O. Miles,24,21,3,Made,1,6,4,10,h,Miles 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,16
1022600189,25,PT07M37.00S,1,1611661327,PDX,1642304,Leite,C. Leite,0,0,0,,0,,,0,v,Leite S.FOUL (P1.T2),Foul,Shooting,1,0,17
1022600189,27,PT07M37.00S,1,1611661324,MIN,1643426,Miles,O. Miles,0,0,0,,0,7,4,11,h,Miles Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,18
1022600189,28,PT07M26.00S,1,1611661327,PDX,1642304,Leite,C. Leite,23,13,3,Made,1,7,6,13,v,Leite 3' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,19
1022600189,29,PT07M10.00S,1,1611661324,MIN,1628269,Coffey,N. Coffey,24,18,3,Made,1,9,6,15,h,Coffey 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,20
1022600189,30,PT07M10.00S,1,1611661327,PDX,1631083,Engstler,E. Engstler,0,0,0,,0,,,0,v,Engstler S.FOUL (P1.T3),Foul,Shooting,1,0,21
1022600189,32,PT07M10.00S,1,1611661324,MIN,1628269,Coffey,N. Coffey,0,0,0,,0,,,0,h,MISS Coffey Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,22
1022600189,33,PT07M08.00S,1,0,,1611661327,,,0,0,0,,0,,,0,v,Fire Rebound,Rebound,Unknown,0,0,23
1022600189,35,PT06M51.00S,1,1611661327,PDX,1642304,Leite,C. Leite,146,190,24,Missed,1,,,0,v,MISS Leite 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,24
1022600189,36,PT06M49.00S,1,1611661324,MIN,203825,McBride,K. McBride,0,0,0,,0,,,0,h,McBride REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
1022600189,37,PT06M32.00S,1,1611661324,MIN,203827,Howard,N. Howard,-17,11,2,Made,1,11,6,17,h,Howard 2' Driving Hook Shot (6 PTS),Made Shot,Driving Hook Shot,1,2,26
1022600189,38,PT06M17.00S,1,1611661327,PDX,1642782,Barker,S. Barker,-15,36,4,Missed,1,,,0,v,MISS Barker 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,27
