gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500093,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:13 PM EST),period,start,1,0,1
0022500093,4,PT12M00.00S,1,1610612745,HOU,203500,Adams,S. Adams,0,0,0,,0,,,0,h,Jump Ball Adams vs. Duren: Tip to Robinson,Jump Ball,,1,0,2
0022500093,7,PT11M41.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,0,0,0,,0,,,0,v,Cunningham Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,3
0022500093,7,PT11M41.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,,,0,h,Sengun STEAL (1 STL),,,1,0,4
0022500093,9,PT11M24.00S,1,1610612745,HOU,201142,Durant,K. Durant,74,31,8,Made,1,2,0,2,h,Durant 8' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,5
0022500093,10,PT11M24.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,0,0,0,,0,,,0,v,Thompson S.FOUL (P1.T1) (M.Lindsay),Foul,Shooting,1,0,6
0022500093,12,PT11M24.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,3,0,3,h,Durant Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,7
0022500093,13,PT11M08.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,29,27,4,Missed,1,,,0,v,MISS Thompson 4' Alley Oop Dunk,Missed Shot,Alley Oop Dunk Shot,1,2,8
0022500093,14,PT11M06.00S,1,1610612745,HOU,203500,Adams,S. Adams,0,0,0,,0,,,0,h,Adams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0022500093,15,PT10M51.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-20,4,2,Missed,1,,,0,h,MISS Sengun 2' Layup,Missed Shot,Layup Shot,1,2,10
0022500093,16,PT10M50.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,,,0,h,Sengun REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,11
0022500093,17,PT10M47.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,Missed,1,,,0,h,MISS Sengun Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,12
0022500093,18,PT10M47.00S,1,1610612765,DET,202699,Harris,T. Harris,0,0,0,,0,,,0,v,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0022500093,19,PT10M39.00S,1,1610612765,DET,202699,Harris,T. Harris,0,0,0,,0,,,0,v,Harris Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,14
0022500093,19,PT10M39.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,,,0,h,Durant STEAL (1 STL),,,1,0,15
0022500093,21,PT10M33.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,0,0,0,,0,,,0,v,Thompson S.FOUL (P2.T2) (S.Twardoski),Foul,Shooting,1,0,16
0022500093,23,PT10M33.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,,0,,,0,h,MISS Thompson Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,17
0022500093,24,PT10M33.00S,1,0,,1610612745,,,0,0,0,,0,,,0,h,ROCKETS Rebound,Rebound,Normal Rebound,1,0,18
0022500093,25,PT10M33.00S,1,1610612765,DET,1641709,Thompson,A. Thompson,0,0,0,,0,,,0,v,SUB: Holland II FOR Thompson,Substitution,,0,0,19
0022500093,27,PT10M33.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,,0,4,0,4,h,Thompson Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,20
0022500093,28,PT10M24.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,-29,260,26,Made,1,4,3,7,v,Cunningham 26' 3PT Jump Shot (3 PTS) (Holland II 1 AST),Made Shot,Jump Shot,1,3,21
0022500093,30,PT10M07.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,0,0,0,,0,,,0,v,Holland II P.FOUL (P1.T3) (S.Twardoski),Foul,Personal,1,0,22
0022500093,32,PT09M55.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-20,53,6,Missed,1,,,0,h,MISS Sengun 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,23
0022500093,32,PT09M55.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,v,Duren BLOCK (1 BLK),,,1,2,24
0022500093,34,PT09M53.00S,1,1610612765,DET,202699,Harris,T. Harris,0,0,0,,0,,,0,v,Harris REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,25
0022500093,35,PT09M52.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,-6,30,3,Missed,1,,,0,v,MISS Holland II 3' Running Layup,Missed Shot,Running Layup Shot,1,2,26
0022500093,35,PT09M52.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,,,0,h,Durant BLOCK (1 BLK),,,1,2,27
0022500093,37,PT09M51.00S,1,0,,1610612765,,,0,0,0,,0,,,0,v,Pistons Rebound,Rebound,Unknown,0,0,28
0022500093,39,PT09M44.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,-224,3,0,Missed,1,,,0,v,MISS Holland II 3PT Jump Shot,Missed Shot,Jump Shot,1,3,29
0022500093,40,PT09M42.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,v,Duren REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,30
0022500093,41,PT09M39.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,-196,188,27,Missed,1,,,0,v,MISS Cunningham 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,31
0022500093,42,PT09M37.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,,,0,h,Durant REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,32
0022500093,43,PT09M24.00S,1,1610612745,HOU,203500,Adams,S. Adams,6,20,2,Made,1,6,3,9,h,Adams 2' Cutting Dunk Shot (2 PTS) (Sengun 1 AST),Made Shot,Cutting Dunk Shot,1,2,33
0022500093,45,PT09M12.00S,1,1610612765,DET,202699,Harris,T. Harris,-9,16,2,Missed,1,,,0,v,MISS Harris 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,34
0022500093,46,PT09M11.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,v,Duren REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,35
0022500093,47,PT09M11.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,Made,1,6,5,11,v,Duren Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2,36
0022500093,48,PT08M54.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,180,206,27,Missed,1,,,0,h,MISS Sengun 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,37
0022500093,49,PT08M52.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,0,0,0,,0,,,0,v,Holland II REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,38
0022500093,50,PT08M48.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,,,0,h,Sengun S.FOUL (P1.T1) (M.Lindsay),Foul,Shooting,1,0,39
0022500093,52,PT08M48.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,0,0,0,,0,,,0,v,MISS Holland II Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,40
0022500093,53,PT08M48.00S,1,0,,1610612765,,,0,0,0,,0,,,0,v,Pistons Rebound,Rebound,Normal Rebound,0,0,41
0022500093,54,PT08M48.00S,1,1610612765,DET,1641842,Holland II,R. Holland II,0,0,0,,0,6,6,12,v,Holland II Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,42
0022500093,55,PT08M27.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,0,0,0,,0,,,0,v,Cunningham S.FOUL (P1.T4) (S.Twardoski),Foul,Shooting,1,0,43
0022500093,57,PT08M27.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,7,6,13,h,Sengun Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,44
0022500093,58,PT08M27.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,8,6,14,h,Sengun Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,45
0022500093,59,PT08M11.00S,1,1610612765,DET,1630595,Cunningham,C. Cunningham,0,0,0,,0,,,0,v,Cunningham Bad Pass Turnover (P2.T3),Turnover,Bad Pass,1,0,46
0022500093,59,PT08M11.00S,1,1610612745,HOU,203500,Adams,S. Adams,0,0,0,,0,,,0,h,Adams STEAL (1 STL),,,1,0,47
0022500093,61,PT08M05.00S,1,1610612765,DET,1629130,Robinson,D. Robinson,0,0,0,,0,,,0,v,Robinson P.FOUL (P1.PN) (P.Ransom),Foul,Personal,1,0,48
0022500093,63,PT08M05.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,9,6,15,h,Smith Jr. Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,49
0022500093,64,PT08M05.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,10,6,16,h,Smith Jr. Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,50
