gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
1022600251,2,PT10M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:03 PM EST),period,start,1,0,1
1022600251,4,PT10M00.00S,1,1611661323,CON,203398,Griner,B. Griner,0,0,0,,0,,,0,h,Jump Ball Griner vs. Reese: Tip to Leger-Walker,Jump Ball, ,1,0,2
1022600251,7,PT09M42.00S,1,1611661323,CON,203398,Griner,B. Griner,-39,-2,4,Made,1,2,0,2,h,Griner 4' Turnaround Jump Shot (2 PTS) (Miller 1 AST),Made Shot,Turnaround Jump Shot,1,2,3
1022600251,9,PT09M18.00S,1,1611661330,ATL,1628886,Canada,J. Canada,-182,176,25,Missed,1,,,0,v,MISS Canada 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4
1022600251,10,PT09M17.00S,1,1611661330,ATL,1642291,Reese,A. Reese,0,0,0,,0,,,0,v,Reese REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,5
1022600251,11,PT09M11.00S,1,1611661330,ATL,1642291,Reese,A. Reese,13,23,3,Missed,1,,,0,v,MISS Reese 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,6
1022600251,11,PT09M11.00S,1,1611661323,CON,203398,Griner,B. Griner,0,0,0,,0,,,0,h,Griner BLOCK (1 BLK),,,1,2,7
1022600251,13,PT09M11.00S,1,0,,1611661330,,,0,0,0,,0,,,0,v,Dream Rebound,Rebound,Unknown,0,0,8
1022600251,15,PT09M04.00S,1,1611661330,ATL,1631009,Howard,R. Howard,-1,47,5,Made,1,2,2,4,v,Howard 5' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,9
1022600251,16,PT08M51.00S,1,1611661323,CON,1643449,Leger-Walker,C. Leger-Walker,-167,230,28,Missed,1,,,0,h,MISS Leger-Walker 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,10
1022600251,17,PT08M51.00S,1,0,,1611661330,,,0,0,0,,0,,,0,v,Dream Rebound,Rebound,Unknown,0,0,11
