TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1611661330,2026,10,Naz Hillmon,Naz,naz-hillmon,00,F,6-2,190,"APR 05, 2000",26.0,4,Michigan,1631044,#15 Pick in 2022 Draft,0
1611661330,2026,10,Te-Hina Paopao,Te-Hina,te-hina-paopao,2,G,5-9,,"AUG 21, 2002",23.0,1,South Carolina,1642804,#18 Pick in 2025 Draft,0
1611661330,2026,10,Jordin Canada,Jordin,jordin-canada,3,G,5-6,135,"AUG 11, 1995",31.0,8,UCLA,1628886,Traded from LAS on 02/01/24,0
1611661330,2026,10,Jaylyn Sherrod,Jaylyn,jaylyn-sherrod,4,G,5-7,147,"OCT 21, 2001",24.0,2,Colorado,1642320,Signed on 06/29/26,1
1611661330,2026,10,Angel Reese,Angel,angel-reese,5,F,6-4,165,"MAY 06, 2002",24.0,2,Louisiana State,1642291,Traded from CHI on 04/06/26,0
1611661330,2026,10,Rhyne Howard,Rhyne,rhyne-howard,10,G,6-2,175,"APR 29, 2000",26.0,4,Kentucky,1631009,#1 Pick in 2022 Draft,0
1611661330,2026,10,Madina Okot,Madina,madina-okot,11,C,6-6,,"AUG 23, 2004",21.0,R,South Carolina,1643431,#13 Pick in 2026 Draft,0
1611661330,2026,10,Allisha Gray,Allisha,allisha-gray,15,G,6-0,167,"JAN 12, 1995",31.0,9,South Carolina,1628277,Traded from DAL on 01/21/23,0
1611661330,2026,10,Isobel Borlase,Isobel,isobel-borlase,20,G,5-11,,"SEP 12, 2004",21.0,R,Adelaide,1642302,#20 Pick in 2024 Draft,0
1611661330,2026,10,Indya Nivar,Indya,indya-nivar,21,G,5-10,,"JAN 16, 2004",22.0,R,North Carolina,1643469,#28 Pick in 2026 Draft,1
1611661330,2026,10,Sika Kone,Sika,sika-kone,23,F,6-3,180,"JUL 13, 2002",24.0,3,Spain,1631021,Signed on 08/15/25,0
1611661330,2026,10,Aaliyah Nye,Aaliyah,aaliyah-nye,32,G-F,6-0,,"AUG 14, 2002",23.0,1,Alabama,1642801,Awarded on Waivers on 05/09/26,0
1611661330,2026,10,Shatori Walker-Kimbrough,Shatori,shatori-walker-kimbrough,33,G,5-9,140,"MAY 18, 1995",31.0,9,Maryland,1628278,Signed on 07/07/26,0
1611661330,2026,10,Brionna Jones,Brionna,brionna-jones,42,F,6-3,215,"DEC 18, 1995",30.0,9,Maryland,1628280,Signed on 02/01/25,0
