gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500532,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:13 PM EST),period,start,1,0,1
0022500532,4,PT12M00.00S,1,1610612738,BOS,1629674,Queta,N. Queta,0,0,0,,0,,,0,h,Jump Ball Queta vs. Mamukelashvili: Tip to Brown,Jump Ball,,1,0,2
0022500532,7,PT11M37.00S,1,1610612761,TOR,1642266,Walter,J. Walter,0,0,0,,0,,,0,v,Walter S.FOUL (P1.T1) (J.Capers),Foul,Shooting,1,0,3
0022500532,9,PT11M37.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,1,0,1,h,Brown Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,4
0022500532,10,PT11M37.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,2,0,2,h,Brown Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,5
0022500532,11,PT11M12.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,-39,134,14,Missed,1,,,0,v,MISS Barrett 14' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,6
0022500532,12,PT11M09.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0022500532,13,PT10M58.00S,1,1610612738,BOS,1630202,Pritchard,P. Pritchard,-164,204,26,Made,1,5,0,5,h,Pritchard 26' 3PT Jump Shot (3 PTS) (Brown 1 AST),Made Shot,Jump Shot,1,3,8
0022500532,15,PT10M45.00S,1,1610612761,TOR,1630193,Quickley,I. Quickley,222,50,0,Made,1,5,3,8,v,Quickley 3PT Jump Shot (3 PTS) (Barrett 1 AST),Made Shot,Jump Shot,1,3,9
0022500532,17,PT10M29.00S,1,1610612738,BOS,1628401,White,D. White,37,0,4,Made,1,7,3,10,h,White 4' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,10
0022500532,18,PT10M18.00S,1,1610612761,TOR,1642867,Murray-Boyles,C. Murray-Boyles,227,1,0,Missed,1,,,0,v,MISS Murray-Boyles 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11
0022500532,19,PT10M16.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,12
0022500532,20,PT10M10.00S,1,1610612738,BOS,1627759,Brown,J. Brown,6,6,1,Made,1,9,3,12,h,Brown 1' Running Dunk (4 PTS),Made Shot,Running Dunk Shot,1,2,13
0022500532,21,PT09M54.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,5,149,15,Made,1,9,5,14,v,Barrett 15' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,14
0022500532,22,PT09M34.00S,1,1610612738,BOS,1628401,White,D. White,230,42,0,Missed,1,,,0,h,MISS White 3PT Jump Shot,Missed Shot,Jump Shot,1,3,15
0022500532,23,PT09M29.00S,1,1610612761,TOR,1630572,Mamukelashvili,S. Mamukelashvili,0,0,0,,0,,,0,v,Mamukelashvili REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,16
0022500532,24,PT09M21.00S,1,1610612761,TOR,1642266,Walter,J. Walter,-180,212,28,Made,1,9,8,17,v,Walter 28' 3PT Jump Shot (3 PTS) (Quickley 1 AST),Made Shot,Jump Shot,1,3,17
0022500532,26,PT09M01.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,-140,220,26,Made,1,12,8,20,h,Hauser 26' 3PT Jump Shot (3 PTS) (Pritchard 1 AST),Made Shot,Jump Shot,1,3,18
0022500532,28,PT08M52.00S,1,1610612761,TOR,1642867,Murray-Boyles,C. Murray-Boyles,24,9,3,Made,1,12,10,22,v,Murray-Boyles 3' Alley Oop Dunk (2 PTS) (Quickley 2 AST),Made Shot,Alley Oop Dunk Shot,1,2,19
0022500532,30,PT08M34.00S,1,1610612738,BOS,1630202,Pritchard,P. Pritchard,-72,116,14,Made,1,14,10,24,h,Pritchard 14' Fadeaway Jumper (5 PTS),Made Shot,Fadeaway Jump Shot,1,2,20
0022500532,31,PT08M13.00S,1,1610612761,TOR,1630193,Quickley,I. Quickley,192,191,27,Made,1,14,13,27,v,Quickley 27' 3PT Jump Shot (6 PTS) (Barrett 2 AST),Made Shot,Jump Shot,1,3,21
0022500532,33,PT08M00.00S,1,1610612738,BOS,1630202,Pritchard,P. Pritchard,31,4,3,Made,1,16,13,29,h,Pritchard 3' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,1,2,22
0022500532,34,PT07M43.00S,1,1610612761,TOR,1630572,Mamukelashvili,S. Mamukelashvili,78,252,26,Missed,1,,,0,v,MISS Mamukelashvili 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,23
0022500532,35,PT07M38.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,24
0022500532,36,PT07M33.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,212,152,26,Made,1,19,13,32,h,Hauser 26' 3PT Running Jump Shot (6 PTS) (Brown 2 AST),Made Shot,Running Jump Shot,1,3,25
0022500532,38,PT07M32.00S,1,0,,1610612761,,,0,0,0,,0,,,0,v,Raptors Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,26
0022500532,39,PT07M20.00S,1,1610612761,TOR,1630193,Quickley,I. Quickley,-141,247,28,Missed,1,,,0,v,MISS Quickley 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,27
0022500532,40,PT07M17.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,28
0022500532,41,PT07M06.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,-132,229,26,Made,1,22,13,35,h,Hauser 26' 3PT Jump Shot (9 PTS) (Brown 3 AST),Made Shot,Jump Shot,1,3,29
0022500532,43,PT06M39.00S,1,1610612761,TOR,1642867,Murray-Boyles,C. Murray-Boyles,-36,62,7,Missed,1,,,0,v,MISS Murray-Boyles 7' Driving Layup,Missed Shot,Driving Layup Shot,1,2,30
0022500532,43,PT06M39.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,h,White BLOCK (1 BLK),,,1,2,31
0022500532,45,PT06M38.00S,1,0,,1610612761,,,0,0,0,,0,,,0,v,Raptors Rebound,Rebound,Unknown,0,0,32
0022500532,46,PT06M38.00S,1,0,,1610612761,,,0,0,0,,0,,,0,v,Raptors Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,1,0,33
0022500532,47,PT06M38.00S,1,1610612761,TOR,1642867,Murray-Boyles,C. Murray-Boyles,0,0,0,,0,,,0,v,SUB: Mogbo FOR Murray-Boyles,Substitution,,0,0,34
0022500532,49,PT06M17.00S,1,1610612738,BOS,1630202,Pritchard,P. Pritchard,83,50,10,Missed,1,,,0,h,MISS Pritchard 10' Driving Layup,Missed Shot,Driving Layup Shot,1,2,35
0022500532,49,PT06M17.00S,1,1610612761,TOR,1630572,Mamukelashvili,S. Mamukelashvili,0,0,0,,0,,,0,v,Mamukelashvili BLOCK (1 BLK),,,1,2,36
0022500532,51,PT06M17.00S,1,0,,1610612738,,,0,0,0,,0,,,0,h,CELTICS Rebound,Rebound,Unknown,0,0,37
0022500532,53,PT06M17.00S,1,1610612738,BOS,1630202,Pritchard,P. Pritchard,0,0,0,,0,,,0,h,SUB: Gonzalez FOR Pritchard,Substitution,,0,0,38
0022500532,54,PT06M17.00S,1,1610612761,TOR,1642266,Walter,J. Walter,0,0,0,,0,,,0,v,SUB: Dick FOR Walter,Substitution,,0,0,39
0022500532,57,PT06M14.00S,1,1610612738,BOS,1628401,White,D. White,112,37,12,Missed,1,,,0,h,MISS White 12' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,40
