gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
1022600238,2,PT10M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:33 PM EST),period,start,1,0,1
1022600238,4,PT10M00.00S,1,1611661327,PDX,1629484,DiLeo,M. DiLeo,0,0,0,,0,,,0,h,Jump Ball DiLeo vs. Malonga: Tip to Melbourne,Jump Ball,,1,0,2
1022600238,7,PT09M46.00S,1,1611661328,SEA,1631141,Melbourne,J. Melbourne,65,252,26,Made,1,0,3,3,v,Melbourne 26' 3PT Jump Shot (3 PTS) (Magbegor 1 AST),Made Shot,Jump Shot,1,3,3
1022600238,9,PT09M27.00S,1,1611661327,PDX,1629484,DiLeo,M. DiLeo,-24,34,4,Made,1,2,3,5,h,DiLeo 4' Cutting Layup Shot (2 PTS) (Leite 1 AST),Made Shot,Cutting Layup Shot,1,2,4
1022600238,11,PT09M16.00S,1,1611661328,SEA,1631141,Melbourne,J. Melbourne,143,216,26,Missed,1,,,0,v,MISS Melbourne 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,5
1022600238,12,PT09M13.00S,1,1611661327,PDX,1629484,DiLeo,M. DiLeo,0,0,0,,0,,,0,h,DiLeo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
1022600238,13,PT09M09.00S,1,1611661328,SEA,1631141,Melbourne,J. Melbourne,0,0,0,,0,,,0,v,Melbourne S.FOUL (P1.T1),Foul,Shooting,1,0,7
1022600238,15,PT09M09.00S,1,1611661327,PDX,1642304,Leite,C. Leite,0,0,0,,0,3,3,6,h,Leite Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,8
1022600238,16,PT09M09.00S,1,1611661327,PDX,1642304,Leite,C. Leite,0,0,0,,0,4,3,7,h,Leite Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,9
1022600238,17,PT08M55.00S,1,1611661328,SEA,1631141,Melbourne,J. Melbourne,72,248,26,Missed,1,,,0,v,MISS Melbourne 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10
