gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500386,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (5:12 PM EST),period,start,1,0,1
0022500386,4,PT12M00.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jump Ball Jokic vs. Sengun: Tip to Johnson,Jump Ball,,1,0,2
0022500386,7,PT12M00.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,-234,-13,0,Missed,1,,,0,h,MISS Johnson 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022500386,8,PT11M42.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,,,0,v,Smith Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022500386,9,PT11M25.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-10,5,1,Made,1,0,2,2,v,Sengun 1' Driving Finger Roll Layup (2 PTS) (Durant 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,5
0022500386,11,PT11M11.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,6
0022500386,11,PT11M11.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,,0,,,0,v,Thompson STEAL (1 STL),,,1,0,7
0022500386,13,PT11M05.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,,,0,v,Smith Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,8
0022500386,14,PT10M55.00S,1,1610612743,DEN,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,,,0,h,Hardaway Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,9
0022500386,15,PT10M42.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,,,0,v,Durant Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,10
0022500386,15,PT10M42.00S,1,1610612743,DEN,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,,,0,h,Hardaway Jr. STEAL (1 STL),,,1,0,11
0022500386,17,PT10M36.00S,1,1610612743,DEN,1642461,Jones,S. Jones,-234,-21,0,Missed,1,,,0,h,MISS Jones 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,12
0022500386,18,PT10M32.00S,1,1610612745,HOU,201142,Durant,K. Durant,0,0,0,,0,,,0,v,Durant REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0022500386,19,PT10M24.00S,1,1610612745,HOU,201142,Durant,K. Durant,-47,115,12,Missed,1,,,0,v,MISS Durant 12' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,14
0022500386,20,PT10M23.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,,0,,,0,v,Thompson REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,15
0022500386,21,PT10M23.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,Made,1,0,4,4,v,Thompson Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2,16
0022500386,22,PT10M07.00S,1,1610612743,DEN,1642461,Jones,S. Jones,51,29,6,Made,1,2,4,6,h,Jones 6' Driving Floating Jump Shot (2 PTS) (Murray 1 AST),Made Shot,Driving Floating Jump Shot,1,2,17
0022500386,24,PT09M55.00S,1,1610612745,HOU,201142,Durant,K. Durant,-167,181,25,Made,1,2,7,9,v,Durant 25' 3PT Jump Shot (3 PTS) (Sengun 1 AST),Made Shot,Jump Shot,1,3,18
0022500386,26,PT09M43.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,151,201,25,Missed,1,,,0,h,MISS Jokic 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,19
0022500386,27,PT09M39.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,,,0,v,Smith Jr. REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,20
