gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500713,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:12 PM EST),period,start,1,0,1
0022500713,4,PT12M00.00S,1,1610612754,IND,1630643,Huff,J. Huff,0,0,0,,0,,,0,h,Jump Ball Huff vs. Sengun: Tip to Nesmith,Jump Ball,,1,0,2
0022500713,7,PT11M45.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,3
0022500713,7,PT11M45.00S,1,1610612745,HOU,1641708,Thompson,A. Thompson,0,0,0,,0,,,0,v,Thompson STEAL (1 STL),,,1,0,4
0022500713,9,PT11M40.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-31,43,5,Missed,1,,,0,v,MISS Sengun 5' Running Layup,Missed Shot,Running Layup Shot,1,2,5
0022500713,10,PT11M36.00S,1,1610612745,HOU,1631106,Eason,T. Eason,0,0,0,,0,,,0,v,Eason REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,6
0022500713,11,PT11M25.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-10,21,2,Made,1,0,2,2,v,Sengun 2' Driving Hook Shot (2 PTS) (Smith Jr. 1 AST),Made Shot,Driving Hook Shot,1,2,7
0022500713,13,PT11M17.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,-60,25,7,Missed,1,,,0,h,MISS Nesmith 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,8
0022500713,13,PT11M17.00S,1,1610612745,HOU,1631106,Eason,T. Eason,0,0,0,,0,,,0,v,Eason BLOCK (1 BLK),,,1,2,9
0022500713,15,PT11M14.00S,1,1610612745,HOU,1631106,Eason,T. Eason,0,0,0,,0,,,0,v,Eason REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,10
0022500713,16,PT11M12.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,12,267,27,Missed,1,,,0,v,MISS Smith Jr. 27' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,11
0022500713,17,PT11M08.00S,1,1610612754,IND,1642277,Furphy,J. Furphy,0,0,0,,0,,,0,h,Furphy REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12
0022500713,18,PT10M56.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard Lost Ball Turnover (P2.T2),Turnover,Lost Ball,1,0,13
0022500713,18,PT10M56.00S,1,1610612745,HOU,1642263,Sheppard,R. Sheppard,0,0,0,,0,,,0,v,Sheppard STEAL (1 STL),,,1,0,14
0022500713,20,PT10M53.00S,1,1610612745,HOU,1642263,Sheppard,R. Sheppard,11,23,3,Made,1,0,4,4,v,Sheppard 3' Running Dunk (2 PTS) (Thompson 1 AST),Made Shot,Running Dunk Shot,1,2,15
0022500713,22,PT10M36.00S,1,1610612754,IND,1630643,Huff,J. Huff,-6,247,25,Made,1,3,4,7,h,Huff 25' 3PT Jump Shot (3 PTS) (Siakam 1 AST),Made Shot,Jump Shot,1,3,16
0022500713,24,PT10M09.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,-38,71,8,Made,1,3,6,9,v,Smith Jr. 8' Fadeaway Jumper (2 PTS) (Thompson 2 AST),Made Shot,Fadeaway Jump Shot,1,2,17
0022500713,25,PT09M59.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,61,37,7,Missed,1,,,0,h,MISS Siakam 7' Driving Layup,Missed Shot,Driving Layup Shot,1,2,18
0022500713,26,PT09M55.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,,,0,v,Sengun REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,19
0022500713,27,PT09M48.00S,1,1610612745,HOU,1642263,Sheppard,R. Sheppard,-185,238,30,Missed,1,,,0,v,MISS Sheppard 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20
0022500713,28,PT09M46.00S,1,1610612754,IND,1642277,Furphy,J. Furphy,0,0,0,,0,,,0,h,Furphy REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,21
0022500713,29,PT09M38.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-120,234,26,Made,1,6,6,12,h,Nembhard 26' 3PT Pullup Jump Shot (3 PTS) (Furphy 1 AST),Made Shot,Pullup Jump shot,1,3,22
0022500713,32,PT09M14.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,1,52,5,Missed,1,,,0,v,MISS Sengun 5' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,23
0022500713,33,PT09M10.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,,,0,v,Sengun REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,24
0022500713,34,PT09M10.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,Made,1,6,8,14,v,Sengun Tip Layup Shot (4 PTS),Made Shot,Tip Layup Shot,1,2,25
0022500713,35,PT08M50.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,-23,264,27,Made,1,9,8,17,h,Nesmith 27' 3PT Pullup Jump Shot (3 PTS) (Siakam 2 AST),Made Shot,Pullup Jump shot,1,3,26
0022500713,37,PT08M36.00S,1,1610612745,HOU,1631106,Eason,T. Eason,225,132,26,Missed,1,,,0,v,MISS Eason 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,27
0022500713,38,PT08M34.00S,1,1610612754,IND,1630643,Huff,J. Huff,0,0,0,,0,,,0,h,Huff REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,28
0022500713,39,PT08M24.00S,1,1610612745,HOU,1631095,Smith Jr.,J. Smith Jr.,0,0,0,,0,,,0,v,Smith Jr. S.FOUL (P1.T1) (P.Fraher),Foul,Shooting,1,0,29
0022500713,41,PT08M24.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,10,8,18,h,Nembhard Free Throw 1 of 2 (4 PTS),Free Throw,Free Throw 1 of 2,1,0,30
0022500713,42,PT08M24.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,11,8,19,h,Nembhard Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,1,0,31
0022500713,43,PT08M09.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,27,8,3,Made,1,11,10,21,v,Sengun 3' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,1,2,32
0022500713,44,PT08M09.00S,1,1610612754,IND,1630643,Huff,J. Huff,0,0,0,,0,,,0,h,Huff S.FOUL (P1.T1) (P.Fraher),Foul,Shooting,1,0,33
0022500713,46,PT08M09.00S,1,1610612754,IND,1630643,Huff,J. Huff,0,0,0,,0,,,0,h,SUB: Jackson FOR Huff,Substitution,,0,0,34
0022500713,48,PT08M09.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,0,0,0,,0,11,11,22,v,Sengun Free Throw 1 of 1 (7 PTS),Free Throw,Free Throw 1 of 1,1,0,35
0022500713,49,PT08M00.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-148,239,28,Missed,1,,,0,h,MISS Nembhard 28' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,36
0022500713,50,PT07M57.00S,1,1610612745,HOU,1642263,Sheppard,R. Sheppard,0,0,0,,0,,,0,v,Sheppard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,37
0022500713,51,PT07M48.00S,1,1610612745,HOU,1630578,Sengun,A. Sengun,-38,37,5,Made,1,11,13,24,v,Sengun 5' Cutting Layup Shot (9 PTS) (Sheppard 1 AST),Made Shot,Cutting Layup Shot,1,2,38
0022500713,53,PT07M29.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-140,105,18,Missed,1,,,0,h,MISS Nembhard 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,39
