TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1611661332,2026,10,Zaay Green,Zaay,zaay-green,00,G,6-2,,"MAR 25, 2000",26.0,R,Alabama,1642791,Signed on 08/11/26,1
1611661332,2026,10,Kiki Rice,Kiki,kiki-rice,1,G,5-11,166,"JAN 14, 2004",22.0,R,UCLA,1643445,#6 Pick in 2026 Draft,0
1611661332,2026,10,Laura Juskaite,Laura,laura-juskaite,2,F,6-4,188,"SEP 22, 1997",28.0,R,,1643420,Signed on 04/11/26,0
1611661332,2026,10,Marina Mabrey,Marina,marina-mabrey,3,G,6-1,186,"SEP 14, 1996",29.0,7,Notre Dame,1629497,Drafted in 2026 Expansion Draft,0
1611661332,2026,10,Teonni Key,Teonni,teonni-key,7,F,6-4,170,"JUL 10, 2003",23.0,R,Kentucky,1643457,#22 Pick in 2026 Draft,0
1611661332,2026,10,Nyara Sabally,Nyara,nyara-sabally,8,F,6-5,214,"FEB 26, 2000",26.0,3,Oregon,1631055,Drafted in 2026 Expansion Draft,0
1611661332,2026,10,Maria Conde,Maria,maria-conde,10,F,6-3,168,"JAN 14, 1997",29.0,R,Florida State,1629576,Drafted in 2026 Expansion Draft,0
1611661332,2026,10,Kia Nurse,Kia,kia-nurse,11,G,6-0,195,"FEB 22, 1996",30.0,7,Connecticut,1628915,Signed on 04/14/26,0
1611661332,2026,10,Temi Fagbenle,Temi,temi-fagbenle,14,C,6-5,180,"SEP 08, 1992",33.0,5,Harvard,1627701,Signed on 04/14/26,0
1611661332,2026,10,Brittney Sykes,Brittney,brittney-sykes,20,G,5-11,152,"FEB 07, 1994",32.0,9,Syracuse,1628279,Signed on 04/11/26,0
1611661332,2026,10,Isabelle Harrison,Isabelle,isabelle-harrison,21,F,6-5,193,"SEP 27, 1993",32.0,8,Tennessee,204330,Signed on 04/12/26,0
1611661332,2026,10,Julie Allemand,Julie,julie-allemand,22,G,5-10,152,"JUL 07, 1996",30.0,3,Castors Braine,1627700,Drafted in 2026 Expansion Draft,0
1611661332,2026,10,Aneesah Morrow,Aneesah,aneesah-morrow,24,F,6-1,178,"FEB 02, 2003",23.0,1,Louisiana State,1642800,Traded from CON on 07/31/26,0
1611661332,2026,10,Ornella Bankole,Ornella,ornella-bankole,33,F,5-11,,"SEP 17, 1997",28.0,R,,1643706,Signed on 06/29/26,1
