gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500498,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (6:11 PM EST),period,start,1,0,1
0022500498,4,PT12M00.00S,1,1610612764,WAS,1642259,Sarr,A. Sarr,0,0,0,,0,,,0,h,Jump Ball Sarr vs. Gobert: Tip to Edwards,Jump Ball,,1,0,2
0022500498,7,PT11M44.00S,1,1610612750,MIN,203944,Randle,J. Randle,179,172,25,Missed,1,,,0,v,MISS Randle 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022500498,8,PT11M40.00S,1,1610612764,WAS,203114,Middleton,K. Middleton,0,0,0,,0,,,0,h,Middleton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022500498,9,PT11M28.00S,1,1610612764,WAS,1642259,Sarr,A. Sarr,9,55,6,Missed,1,,,0,h,MISS Sarr 6' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,5
0022500498,10,PT11M27.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0022500498,11,PT11M10.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-44,1,4,Made,1,0,2,2,v,Edwards 4' Driving Finger Roll Layup (2 PTS) (DiVincenzo 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,7
0022500498,14,PT10M48.00S,1,1610612764,WAS,1642848,Johnson,T. Johnson,132,298,33,Made,1,3,2,5,h,T. Johnson 33' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,3,8
0022500498,16,PT10M38.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,9
0022500498,16,PT10M38.00S,1,1610612764,WAS,203114,Middleton,K. Middleton,0,0,0,,0,,,0,h,Middleton STEAL (1 STL),,,1,0,10
0022500498,19,PT10M34.00S,1,1610612764,WAS,1642259,Sarr,A. Sarr,47,32,6,Made,1,5,2,7,h,Sarr 6' Running Dunk (2 PTS) (Middleton 1 AST),Made Shot,Running Dunk Shot,1,2,11
