gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022500039,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:13 PM EST),period,start,0,0,1
0022500039,4,PT12M00.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Jump Ball Robinson vs. Ware: Tip to McBride,Jump Ball,,1,0,2
0022500039,7,PT11M42.00S,1,1610612752,NYK,1630540,McBride,M. McBride,233,54,24,Missed,1,,,0,h,MISS McBride 24' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,3
0022500039,8,PT11M39.00S,1,1610612748,MIA,1642276,Ware,K. Ware,0,0,0,,0,,,0,v,Ware REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022500039,9,PT11M33.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,161,210,26,Missed,1,,,0,v,MISS Wiggins 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5
0022500039,10,PT11M30.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,Anunoby REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0022500039,11,PT11M23.00S,1,1610612752,NYK,1626157,Towns,K. Towns,-125,232,26,Missed,1,,,0,h,MISS Towns 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,7
0022500039,12,PT11M20.00S,1,1610612748,MIA,1642276,Ware,K. Ware,0,0,0,,0,,,0,v,Ware REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,8
0022500039,13,PT11M10.00S,1,1610612748,MIA,1642276,Ware,K. Ware,-1,10,1,Made,1,0,2,2,v,Ware 1' Cutting Layup Shot (2 PTS) (Wiggins 1 AST),Made Shot,Cutting Layup Shot,1,2,9
0022500039,15,PT10M57.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,v,Wiggins P.FOUL (P1.T1) (C.Washington),Foul,Personal,1,0,10
0022500039,17,PT10M53.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson OFF.Foul (P1) (C.Washington),Foul,Offensive,1,0,11
0022500039,19,PT10M53.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson Offensive Foul Turnover (P1.T1),Turnover,Offensive Foul Turnover,1,0,12
0022500039,20,PT10M41.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,-153,199,25,Made,1,0,5,5,v,Wiggins 25' 3PT Jump Shot (3 PTS) (Larsson 1 AST),Made Shot,Jump Shot,1,3,13
0022500039,22,PT10M14.00S,1,1610612752,NYK,1630540,McBride,M. McBride,97,70,12,Missed,1,,,0,h,MISS McBride 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,14
0022500039,23,PT10M12.00S,1,1610612748,MIA,1642276,Ware,K. Ware,0,0,0,,0,,,0,v,Ware REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,15
0022500039,24,PT10M05.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,Anunoby S.FOUL (P1.T1) (T.Maddox),Foul,Shooting,1,0,16
0022500039,26,PT10M05.00S,1,1610612748,MIA,1626181,Powell,N. Powell,0,0,0,,0,0,6,6,v,Powell Free Throw 1 of 3 (1 PTS),Free Throw,Free Throw 1 of 3,1,0,17
0022500039,27,PT10M05.00S,1,1610612748,MIA,1626181,Powell,N. Powell,0,0,0,,0,,,0,v,MISS Powell Free Throw 2 of 3,Free Throw,Free Throw 2 of 3,1,0,18
0022500039,28,PT10M05.00S,1,0,,1610612748,,,0,0,0,,0,,,0,v,Heat Rebound,Rebound,Normal Rebound,0,0,19
0022500039,29,PT10M05.00S,1,1610612748,MIA,1626181,Powell,N. Powell,0,0,0,,0,0,7,7,v,Powell Free Throw 3 of 3 (2 PTS),Free Throw,Free Throw 3 of 3,1,0,20
0022500039,30,PT09M50.00S,1,1610612752,NYK,1630540,McBride,M. McBride,-141,221,26,Missed,1,,,0,h,MISS McBride 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,21
0022500039,31,PT09M47.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,22
0022500039,32,PT09M36.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-163,199,26,Missed,1,,,0,h,MISS Anunoby 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,23
0022500039,32,PT09M36.00S,1,1610612748,MIA,1641796,Larsson,P. Larsson,0,0,0,,0,,,0,v,Larsson BLOCK (1 BLK),,,1,3,24
0022500039,34,PT09M33.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,0,0,0,,0,,,0,h,Anunoby REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,25
0022500039,35,PT09M30.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-58,31,7,Missed,1,,,0,h,MISS Anunoby 7' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,26
0022500039,36,PT09M28.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,27
0022500039,37,PT09M28.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,Missed,1,,,0,h,MISS Robinson Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,28
0022500039,38,PT09M26.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,29
0022500039,39,PT09M26.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,Missed,1,,,0,h,MISS Robinson Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,30
0022500039,40,PT09M23.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:4 Def:0),Rebound,Unknown,1,0,31
0022500039,41,PT09M20.00S,1,1610612752,NYK,1626157,Towns,K. Towns,-157,205,26,Made,1,3,7,10,h,Towns 26' 3PT Pullup Jump Shot (3 PTS) (Robinson 1 AST),Made Shot,Pullup Jump shot,1,3,32
0022500039,43,PT09M11.00S,1,1610612748,MIA,1641796,Larsson,P. Larsson,82,37,9,Missed,1,,,0,v,MISS Larsson 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,33
0022500039,44,PT09M09.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:4 Def:1),Rebound,Unknown,1,0,34
0022500039,45,PT08M54.00S,1,1610612752,NYK,1626157,Towns,K. Towns,17,280,28,Made,1,6,7,13,h,Towns 28' 3PT Jump Shot (6 PTS) (Bridges 1 AST),Made Shot,Jump Shot,1,3,35
0022500039,47,PT08M41.00S,1,1610612748,MIA,1641796,Larsson,P. Larsson,-179,185,26,Made,1,6,10,16,v,Larsson 26' 3PT Jump Shot (3 PTS) (Mitchell 1 AST),Made Shot,Jump Shot,1,3,36
0022500039,49,PT08M22.00S,1,1610612752,NYK,1628969,Bridges,M. Bridges,34,69,8,Made,1,8,10,18,h,Bridges 8' Fadeaway Jumper (2 PTS),Made Shot,Fadeaway Jump Shot,1,2,37
0022500039,50,PT08M09.00S,1,1610612748,MIA,203952,Wiggins,A. Wiggins,34,63,7,Made,1,8,12,20,v,Wiggins 7' Driving Floating Bank Jump Shot (5 PTS) (Mitchell 2 AST),Made Shot,Driving Floating Bank Jump Shot,1,2,38
0022500039,52,PT07M56.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,SUB: Shamet FOR Robinson,Substitution,,0,0,39
0022500039,56,PT07M44.00S,1,1610612752,NYK,1626157,Towns,K. Towns,-203,174,27,Missed,1,,,0,h,MISS Towns 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,40
